tc Particular-4818	0
tc Particular-4819	0
tc Particular-4820	<n/a>
tc Particular-4821	<n/a>
tc Particular-4228	<n/a>
tc Particular-4155	<n/a>
tc Particular-4215	1
tc Particular-4229	<n/a>
tc Particular-4786	0
tc Particular-4264	0
tc Particular-4971	0
tc Particular-4972	<n/a>
tc Particular-4973	0
tc Particular-4974	60
tc Particular-4975	0
tc Particular-4976	0
tc Particular-4977	1
tc Particular-4978	50
tc Particular-4979	30
tc Particular-4980	80
tc Particular-4981	<n/a>
tc Particular-4829	<n/a>
tc Particular-4219	0
tc Particular-4220	1
tc Particular-4221	1
tc Particular-4217	50
tc Particular-4241	30
tc Particular-4218	80
tc Particular-4830	<n/a>
tc Particular-4831	<n/a>
tc Particular-4224	0
tc Particular-4225	1
tc Particular-4226	1
tc Particular-4222	50
tc Particular-4835	30
tc Particular-4223	80
tc Particular-4832	<n/a>
tc Particular-4833	<n/a>
tc Particular-4824	0
tc Particular-4839	1
tc Particular-4840	1
tc Particular-4837	50
tc Particular-4836	30
tc Particular-4838	80
tc Particular-4834	<n/a>
tc Particular-4230	<n/a>
tc Particular-4850	<n/a>
tc Particular-4858	0
tc Particular-4763	20
tc Particular-4864	20
tc Particular-4859	<n/a>
tc Particular-4851	10
tc Particular-4852	3
tc Particular-4853	0.5
tc Particular-4854	1.5
tc Particular-4855	50
tc Particular-4856	0
tc Particular-4860	<n/a>
tc Particular-4857	<n/a>
tc Particular-4757	<n/a>
tc Particular-4801	0
tc Particular-4761	10
tc Particular-4762	10
tc Particular-4760	10
tc Particular-4758	1
tc Particular-4912	1
tc Particular-4913	1
tc Particular-4766	10
tc Particular-4765	10
tc Particular-4775	640,360,0
tc Particular-4764	0
tc Particular-4774	1000
tc Particular-4770	500
tc Particular-4849	50
tc Particular-4771	270
tc Particular-4773	<n/a>
tc Particular-4710	<n/a>
tc Particular-4734	0
tc Particular-4711	1
tc Particular-4732	2
tc Particular-4731	0,0,0
tc Particular-4714	500
tc Particular-4721	5
tc Particular-4750	1
tc Particular-4726	0
tc Particular-4727	0
tc Particular-4728	0
tc Particular-4749	10
tc Particular-4733	0
tc Particular-4712	100
tc Particular-4713	50
tc Particular-4715	0
tc Particular-4716	0
tc Particular-4730	1
tc Particular-4735	<n/a>
tc Particular-4156	<n/a>
tc Particular-4782	<n/a>
tc Particular-4842	<n/a>
tc Particular-4118	0
tc Particular-4119	0
tc Particular-4120	0
tc Particular-4843	<n/a>
tc Particular-4784	<n/a>
tc Particular-4115	0
tc Particular-4116	1
tc Particular-4117	1
tc Particular-4785	<n/a>
tc Particular-4263	1
tc Particular-4885	<n/a>
tc Particular-4886	0
tc Particular-4887	1
tc Particular-4888	<n/a>
tc Particular-4889	0
tc Particular-4890	0
tc Particular-4906	0
tc Particular-4907	0
tc Particular-4891	<n/a>
tc Particular-4136	<n/a>
tc Particular-4137	0
tc Particular-4776	0
tc Particular-4908	1
tc Particular-4138	0
tc Particular-4139	0
tc Particular-4140	0
tc Particular-4909	1
tc Particular-4910	<n/a>
tc Particular-4911	0
tc Particular-4141	0.5
tc Particular-4404	2
tc Particular-4787	<n/a>
tc Particular-4142	10
tc Particular-4143	3
tc Particular-4144	0.5
tc Particular-4145	1.5
tc Particular-4148	50
tc Particular-4405	0
tc Particular-4149	0
tc Particular-4150	0
tc Particular-4151	0
tc Particular-4892	0
tc Particular-4893	0
tc Particular-4894	0
tc Particular-4897	0
tc Particular-4898	5
tc Particular-4788	<n/a>
tc Particular-4844	80
tc Particular-4173	80
tc Particular-4152	<n/a>
tc Particular-4187	<n/a>
tc Particular-4188	0
tc Particular-4191	100
tc Particular-4697	640,360,0
tc Particular-4899	100
tc Particular-4900	100
tc Particular-4901	100
tc Particular-4902	0
tc Particular-4903	0
tc Particular-4904	0
tc Particular-4192	50
tc Particular-4905	0
tc Particular-4194	<n/a>
tc Particular-4783	<n/a>
tc Particular-4880	<n/a>
tc Particular-4914	0
tc Particular-4915	0
tc Particular-4916	0
tc Particular-4882	1
tc Particular-4883	640,360,0
tc Particular-4884	<n/a>
tc Particular-4929	<n/a>
tc Particular-4930	<n/a>
tc Particular-4924	0
tc Particular-4925	1
tc Particular-4926	1
tc Particular-4927	5
tc Particular-4928	0
tc Particular-4932	<n/a>
tc Particular-4933	<n/a>
tc Particular-4934	1
tc Particular-4935	1
tc Particular-4936	5
tc Particular-4937	0
tc Particular-4938	0
tc Particular-4939	0
tc Particular-4940	50
tc Particular-4941	0
tc Particular-4942	<n/a>
tc Particular-4943	<n/a>
tc Particular-4944	0
tc Particular-4945	1
tc Particular-4946	5
tc Particular-4947	0
tc Particular-4948	<n/a>
tc Particular-4949	<n/a>
tc Particular-4950	0
tc Particular-4951	1
tc Particular-4952	5
tc Particular-4953	0
tc Particular-4954	<n/a>
tc Particular-4955	<n/a>
tc Particular-4956	0
tc Particular-4957	1
tc Particular-4958	5
tc Particular-4959	0
tc Particular-4960	<n/a>
tc Particular-4961	<n/a>
tc Particular-4962	0
tc Particular-4963	0
tc Particular-4964	0
tc Particular-4965	1
tc Particular-4966	5
tc Particular-4967	180
tc Particular-4968	0
tc Particular-4969	<n/a>
tc Particular-4931	<n/a>
tc Particular-4243	<n/a>
tc Particular-4244	1
tc Particular-4291	0
tc Particular-4292	100
tc Particular-4245	10
tc Particular-4248	0
tc Particular-4290	0
tc Particular-4246	0.5
tc Particular-4300	0
tc Particular-4247	6
tc Particular-4707	<n/a>
tc Particular-4644	<n/a>
tc Particular-4638	0
tc Particular-4639	7
tc Particular-4640	1
tc Particular-4641	2
tc Particular-4642	0
tc Particular-4643	<n/a>
tc Particular-4288	30
tc Particular-4286	1
tc Particular-4250	5
tc Particular-4301	0
tc Particular-4669	<n/a>
tc Particular-4648	<n/a>
tc Particular-4650	1
tc Particular-4651	0
tc Particular-4652	0
tc Particular-4653	0
tc Particular-4654	0
tc Particular-4655	0
tc Particular-4656	0
tc Particular-4660	0
tc Particular-4658	0
tc Particular-4659	0.5
tc Particular-4649	<n/a>
tc Particular-4256	50
tc Particular-4302	0
tc Particular-4670	<n/a>
tc Particular-4645	1
tc Particular-4646	1,1,1,1
tc Particular-4254	0
tc Particular-4647	0
tc Particular-4671	<n/a>
tc Particular-4285	0
tc Particular-4294	<n/a>
tc Particular-4295	0
tc Particular-4297	0
tc Particular-4298	<n/a>
tc Particular-4255	<n/a>
tc Particular-4121	1
tc Particular-4402	<n/a>
tc Particular-4380	1
tc Particular-4789	0
tc Particular-4397	2
tc Particular-4400	250
tc Particular-4381	20
tc Particular-4382	80
tc Particular-4383	0
tc Particular-4384	100
tc Particular-4406	0
tc Particular-4407	100
tc Particular-4365	1
tc Particular-4368	1
tc Particular-4305	<n/a>
tc Particular-4780	0
tc Particular-4752	0
tc Particular-4753	60
tc Particular-4306	0,0,0,1
tc Particular-4307	100
tc Particular-4308	5
tc Particular-4366	100
tc Particular-4367	100
tc Particular-4369	1
tc Particular-4309	<n/a>
tc Particular-4403	<n/a>
tc Particular-6720	<n/a>
tc Particular-6201	<n/a>
tc Particular-6926	1
tc Particular-6149	1
tc Particular-6753	<n/a>
tc Particular-6829	1
tc Particular-6673	1
tc Particular-6848	1
tc Particular-6843	<n/a>
tc Particular-6290	100
tc Particular-6332	100
tc Particular-6329	1
tc Particular-6757	0
tc Particular-6725	640,360,0
tc Particular-6751	0,0,0
tc Particular-6752	1
tc Particular-6850	<n/a>
tc Particular-6971	<n/a>
tc Particular-7018	0
tc Particular-6721	1
tc Particular-6158	500
tc Particular-6159	500
tc Particular-6160	500
tc Particular-6913	<n/a>
tc Particular-6915	0
tc Particular-6927	0
tc Particular-6365	10
tc Particular-6366	10
tc Particular-6367	3
tc Particular-6368	1
tc Particular-6916	<n/a>
tc Particular-6918	15
tc Particular-6919	0
tc Particular-6920	3
tc Particular-6921	1
tc Particular-6922	1
tc Particular-6917	<n/a>
tc Particular-6914	<n/a>
tc Particular-6257	1
tc Particular-6154	20
tc Particular-6256	0
tc Particular-6255	0
tc Particular-6220	0
tc Particular-6155	100
tc Particular-6156	20
tc Particular-6427	0.5
tc Particular-6157	20
tc Particular-6896	<n/a>
tc Particular-6446	<n/a>
tc Particular-6259	0
tc Particular-6260	2
tc Particular-6842	1
tc Particular-6288	5
tc Particular-6447	<n/a>
tc Particular-6676	<n/a>
tc Particular-6677	0
tc Particular-6678	<n/a>
tc Particular-6679	2
tc Particular-6923	100
tc Particular-6683	1
tc Particular-6722	0
tc Particular-6681	1
tc Particular-6682	0
tc Particular-6756	1
tc Particular-6684	<n/a>
tc Particular-6784	<n/a>
tc Particular-6785	0
tc Particular-6802	0
tc Particular-6799	1
tc Particular-6786	2
tc Particular-6924	100
tc Particular-6925	100
tc Particular-6787	1
tc Particular-6788	6
tc Particular-6789	0
tc Particular-6790	0
tc Particular-6791	100
tc Particular-6792	0
tc Particular-6803	1
tc Particular-6793	1
tc Particular-6794	<n/a>
tc Particular-6370	<n/a>
tc Particular-6372	0
tc Particular-6666	0
tc Particular-6373	<n/a>
tc Particular-6374	100000
tc Particular-6202	<n/a>
tc Particular-6205	<n/a>
tc Particular-6146	3
tc Particular-6209	0
tc Particular-6170	1
tc Particular-6847	1
tc Particular-7030	0
tc Particular-6754	<n/a>
tc Particular-6228	<n/a>
tc Particular-6210	0
tc Particular-6846	1
tc Particular-6211	7
tc Particular-6449	1
tc Particular-6252	2
tc Particular-6251	0
tc Particular-6844	0
tc Particular-6845	0
tc Particular-6229	<n/a>
tc Particular-6173	50
tc Particular-6840	<n/a>
tc Particular-6817	10
tc Particular-6851	0
tc Particular-6852	0
tc Particular-6162	0.5
tc Particular-6874	0
tc Particular-6876	0
tc Particular-6441	0
tc Particular-6875	0.5
tc Particular-6841	<n/a>
tc Particular-6171	5
tc Particular-6218	0
tc Particular-7032	0
tc Particular-6967	1
tc Particular-6713	<n/a>
tc Particular-6968	0
tc Particular-6279	<n/a>
tc Particular-6411	1
tc Particular-6870	0
tc Particular-6966	20
tc Particular-6965	0
tc Particular-6419	0
tc Particular-6420	0
tc Particular-6280	0
tc Particular-6281	0
tc Particular-6825	0
tc Particular-6826	0
tc Particular-6827	0
tc Particular-6421	0
tc Particular-6422	0
tc Particular-6282	0
tc Particular-6423	0
tc Particular-6426	0.5
tc Particular-6284	<n/a>
tc Particular-6668	1
tc Particular-6177	100
tc Particular-6219	0
tc Particular-7031	0
tc Particular-6969	1
tc Particular-6714	<n/a>
tc Particular-6970	0
tc Particular-6232	1
tc Particular-6214	1,1,1,1
tc Particular-6889	0
tc Particular-6215	0
tc Particular-6715	<n/a>
tc Particular-6213	1
tc Particular-6675	1
tc Particular-6838	0
tc Particular-6716	<n/a>
tc Particular-6358	<n/a>
tc Particular-6359	300
tc Particular-6360	25
tc Particular-6361	100
tc Particular-6362	1
tc Particular-6363	<n/a>
tc Particular-6460	<n/a>
tc Particular-6458	7
tc Particular-6459	60
tc Particular-6457	0
tc Particular-6461	<n/a>
tc Particular-6206	<n/a>
tc Particular-6275	<n/a>
tc Particular-6161	0
tc Particular-6893	0
tc Particular-6894	0
tc Particular-6895	0
tc Particular-6873	1
tc Particular-6854	<n/a>
tc Particular-6855	0
tc Particular-6856	0
tc Particular-6857	0
tc Particular-6858	<n/a>
tc Particular-6859	10
tc Particular-6860	3
tc Particular-6861	0.5
tc Particular-6862	1.5
tc Particular-6863	50
tc Particular-6864	0
tc Particular-6865	0
tc Particular-6866	0
tc Particular-6867	0
tc Particular-6868	<n/a>
tc Particular-6869	<n/a>
tc Particular-6276	<n/a>
tc Particular-6203	<n/a>
tc Particular-6263	1
tc Particular-6277	<n/a>
tc Particular-6834	0
tc Particular-6312	0
tc Particular-7019	0
tc Particular-7020	<n/a>
tc Particular-7021	0
tc Particular-7022	60
tc Particular-7023	0
tc Particular-7024	0
tc Particular-7025	1
tc Particular-7026	50
tc Particular-7027	30
tc Particular-7028	80
tc Particular-7029	<n/a>
tc Particular-6877	<n/a>
tc Particular-6267	0
tc Particular-6268	1
tc Particular-6269	1
tc Particular-6265	50
tc Particular-6289	30
tc Particular-6266	80
tc Particular-6878	<n/a>
tc Particular-6879	<n/a>
tc Particular-6272	0
tc Particular-6273	1
tc Particular-6274	1
tc Particular-6270	50
tc Particular-6883	30
tc Particular-6271	80
tc Particular-6880	<n/a>
tc Particular-6881	<n/a>
tc Particular-6872	0
tc Particular-6887	1
tc Particular-6888	1
tc Particular-6885	50
tc Particular-6884	30
tc Particular-6886	80
tc Particular-6882	<n/a>
tc Particular-6278	<n/a>
tc Particular-6898	<n/a>
tc Particular-6906	0
tc Particular-6811	20
tc Particular-6912	20
tc Particular-6907	<n/a>
tc Particular-6899	10
tc Particular-6900	3
tc Particular-6901	0.5
tc Particular-6902	1.5
tc Particular-6903	50
tc Particular-6904	0
tc Particular-6908	<n/a>
tc Particular-6905	<n/a>
tc Particular-6805	<n/a>
tc Particular-6849	0
tc Particular-6809	10
tc Particular-6810	10
tc Particular-6808	10
tc Particular-6806	1
tc Particular-6960	1
tc Particular-6961	1
tc Particular-6814	10
tc Particular-6813	10
tc Particular-6823	640,360,0
tc Particular-6812	0
tc Particular-6822	1000
tc Particular-6818	500
tc Particular-6897	50
tc Particular-6819	270
tc Particular-6821	<n/a>
tc Particular-6758	<n/a>
tc Particular-6782	0
tc Particular-6759	1
tc Particular-6780	2
tc Particular-6779	0,0,0
tc Particular-6762	500
tc Particular-6769	5
tc Particular-6798	1
tc Particular-6774	0
tc Particular-6775	0
tc Particular-6776	0
tc Particular-6797	10
tc Particular-6781	0
tc Particular-6760	100
tc Particular-6761	50
tc Particular-6763	0
tc Particular-6764	0
tc Particular-6778	1
tc Particular-6783	<n/a>
tc Particular-6204	<n/a>
tc Particular-6830	<n/a>
tc Particular-6890	<n/a>
tc Particular-6166	0
tc Particular-6167	0
tc Particular-6168	0
tc Particular-6891	<n/a>
tc Particular-6832	<n/a>
tc Particular-6163	0
tc Particular-6164	1
tc Particular-6165	1
tc Particular-6833	<n/a>
tc Particular-6311	1
tc Particular-6933	<n/a>
tc Particular-6934	0
tc Particular-6935	1
tc Particular-6936	<n/a>
tc Particular-6937	0
tc Particular-6938	0
tc Particular-6954	0
tc Particular-6955	0
tc Particular-6939	<n/a>
tc Particular-6184	<n/a>
tc Particular-6185	0
tc Particular-6824	0
tc Particular-6956	1
tc Particular-6186	0
tc Particular-6187	0
tc Particular-6188	0
tc Particular-6957	1
tc Particular-6958	<n/a>
tc Particular-6959	0
tc Particular-6189	0.5
tc Particular-6452	2
tc Particular-6835	<n/a>
tc Particular-6190	10
tc Particular-6191	3
tc Particular-6192	0.5
tc Particular-6193	1.5
tc Particular-6196	50
tc Particular-6453	0
tc Particular-6197	0
tc Particular-6198	0
tc Particular-6199	0
tc Particular-6940	0
tc Particular-6941	0
tc Particular-6942	0
tc Particular-6945	0
tc Particular-6946	5
tc Particular-6836	<n/a>
tc Particular-6892	80
tc Particular-6221	80
tc Particular-6200	<n/a>
tc Particular-6235	<n/a>
tc Particular-6236	0
tc Particular-6239	100
tc Particular-6745	640,360,0
tc Particular-6947	100
tc Particular-6948	100
tc Particular-6949	100
tc Particular-6950	0
tc Particular-6951	0
tc Particular-6952	0
tc Particular-6240	50
tc Particular-6953	0
tc Particular-6242	<n/a>
tc Particular-6831	<n/a>
tc Particular-6928	<n/a>
tc Particular-6962	0
tc Particular-6963	0
tc Particular-6964	0
tc Particular-6930	1
tc Particular-6931	640,360,0
tc Particular-6932	<n/a>
tc Particular-6977	<n/a>
tc Particular-6978	<n/a>
tc Particular-6972	0
tc Particular-6973	1
tc Particular-6974	1
tc Particular-6975	5
tc Particular-6976	0
tc Particular-6980	<n/a>
tc Particular-6981	<n/a>
tc Particular-6982	1
tc Particular-6983	1
tc Particular-6984	5
tc Particular-6985	0
tc Particular-6986	0
tc Particular-6987	0
tc Particular-6988	50
tc Particular-6989	0
tc Particular-6990	<n/a>
tc Particular-6991	<n/a>
tc Particular-6992	0
tc Particular-6993	1
tc Particular-6994	5
tc Particular-6995	0
tc Particular-6996	<n/a>
tc Particular-6997	<n/a>
tc Particular-6998	0
tc Particular-6999	1
tc Particular-7000	5
tc Particular-7001	0
tc Particular-7002	<n/a>
tc Particular-7003	<n/a>
tc Particular-7004	0
tc Particular-7005	1
tc Particular-7006	5
tc Particular-7007	0
tc Particular-7008	<n/a>
tc Particular-7009	<n/a>
tc Particular-7010	0
tc Particular-7011	0
tc Particular-7012	0
tc Particular-7013	1
tc Particular-7014	5
tc Particular-7015	180
tc Particular-7016	0
tc Particular-7017	<n/a>
tc Particular-6979	<n/a>
tc Particular-6291	<n/a>
tc Particular-6292	1
tc Particular-6339	0
tc Particular-6340	100
tc Particular-6293	10
tc Particular-6296	0
tc Particular-6338	0
tc Particular-6294	0.5
tc Particular-6348	0
tc Particular-6295	6
tc Particular-6755	<n/a>
tc Particular-6692	<n/a>
tc Particular-6686	0
tc Particular-6687	7
tc Particular-6688	1
tc Particular-6689	2
tc Particular-6690	0
tc Particular-6691	<n/a>
tc Particular-6336	30
tc Particular-6334	1
tc Particular-6298	5
tc Particular-6349	0
tc Particular-6717	<n/a>
tc Particular-6696	<n/a>
tc Particular-6698	1
tc Particular-6699	0
tc Particular-6700	0
tc Particular-6701	0
tc Particular-6702	0
tc Particular-6703	0
tc Particular-6704	0
tc Particular-6708	0
tc Particular-6706	0
tc Particular-6707	0.5
tc Particular-6697	<n/a>
tc Particular-6304	50
tc Particular-6350	0
tc Particular-6718	<n/a>
tc Particular-6693	1
tc Particular-6694	1,1,1,1
tc Particular-6302	0
tc Particular-6695	0
tc Particular-6719	<n/a>
tc Particular-6333	0
tc Particular-6342	<n/a>
tc Particular-6343	0
tc Particular-6345	0
tc Particular-6346	<n/a>
tc Particular-6303	<n/a>
tc Particular-6169	1
tc Particular-6450	<n/a>
tc Particular-6428	1
tc Particular-6837	0
tc Particular-6445	2
tc Particular-6448	250
tc Particular-6429	20
tc Particular-6430	80
tc Particular-6431	0
tc Particular-6432	100
tc Particular-6454	0
tc Particular-6455	100
tc Particular-6413	1
tc Particular-6416	1
tc Particular-6353	<n/a>
tc Particular-6828	0
tc Particular-6800	0
tc Particular-6801	60
tc Particular-6354	0,0,0,1
tc Particular-6355	100
tc Particular-6356	5
tc Particular-6414	100
tc Particular-6415	100
tc Particular-6417	1
tc Particular-6357	<n/a>
tc Particular-6451	<n/a>
tc Particular-8768	<n/a>
tc Particular-8249	<n/a>
tc Particular-8974	1
tc Particular-8197	1
tc Particular-8801	<n/a>
tc Particular-8877	1
tc Particular-8721	1
tc Particular-8896	1
tc Particular-8891	<n/a>
tc Particular-8338	100
tc Particular-8380	100
tc Particular-8377	1
tc Particular-8805	0
tc Particular-8773	640,360,0
tc Particular-8799	0,0,0
tc Particular-8800	1
tc Particular-8898	<n/a>
tc Particular-9019	<n/a>
tc Particular-9066	0
tc Particular-8769	1
tc Particular-8206	500
tc Particular-8207	500
tc Particular-8208	500
tc Particular-8961	<n/a>
tc Particular-8963	0
tc Particular-8975	0
tc Particular-8413	10
tc Particular-8414	10
tc Particular-8415	3
tc Particular-8416	1
tc Particular-8964	<n/a>
tc Particular-8966	15
tc Particular-8967	0
tc Particular-8968	3
tc Particular-8969	1
tc Particular-8970	1
tc Particular-8965	<n/a>
tc Particular-8962	<n/a>
tc Particular-8305	1
tc Particular-8202	20
tc Particular-8304	0
tc Particular-8303	0
tc Particular-8268	0
tc Particular-8203	100
tc Particular-8204	20
tc Particular-8475	0.5
tc Particular-8205	20
tc Particular-8944	<n/a>
tc Particular-8494	<n/a>
tc Particular-8307	0
tc Particular-8308	2
tc Particular-8890	1
tc Particular-8336	5
tc Particular-8495	<n/a>
tc Particular-8724	<n/a>
tc Particular-8725	0
tc Particular-8726	<n/a>
tc Particular-8727	2
tc Particular-8971	100
tc Particular-8731	1
tc Particular-8770	0
tc Particular-8729	1
tc Particular-8730	0
tc Particular-8804	1
tc Particular-8732	<n/a>
tc Particular-8832	<n/a>
tc Particular-8833	0
tc Particular-8850	0
tc Particular-8847	1
tc Particular-8834	2
tc Particular-8972	100
tc Particular-8973	100
tc Particular-8835	1
tc Particular-8836	6
tc Particular-8837	0
tc Particular-8838	0
tc Particular-8839	100
tc Particular-8840	0
tc Particular-8851	1
tc Particular-8841	1
tc Particular-8842	<n/a>
tc Particular-8418	<n/a>
tc Particular-8420	0
tc Particular-8714	0
tc Particular-8421	<n/a>
tc Particular-8422	100000
tc Particular-8250	<n/a>
tc Particular-8253	<n/a>
tc Particular-8194	3
tc Particular-8257	0
tc Particular-8218	1
tc Particular-8895	1
tc Particular-9078	0
tc Particular-8802	<n/a>
tc Particular-8276	<n/a>
tc Particular-8258	0
tc Particular-8894	1
tc Particular-8259	7
tc Particular-8497	1
tc Particular-8300	2
tc Particular-8299	0
tc Particular-8892	0
tc Particular-8893	0
tc Particular-8277	<n/a>
tc Particular-8221	50
tc Particular-8888	<n/a>
tc Particular-8865	10
tc Particular-8899	0
tc Particular-8900	0
tc Particular-8210	0.5
tc Particular-8922	0
tc Particular-8924	0
tc Particular-8489	0
tc Particular-8923	0.5
tc Particular-8889	<n/a>
tc Particular-8219	5
tc Particular-8266	0
tc Particular-9080	0
tc Particular-9015	1
tc Particular-8761	<n/a>
tc Particular-9016	0
tc Particular-8327	<n/a>
tc Particular-8459	1
tc Particular-8918	0
tc Particular-9014	20
tc Particular-9013	0
tc Particular-8467	0
tc Particular-8468	0
tc Particular-8328	0
tc Particular-8329	0
tc Particular-8873	0
tc Particular-8874	0
tc Particular-8875	0
tc Particular-8469	0
tc Particular-8470	0
tc Particular-8330	0
tc Particular-8471	0
tc Particular-8474	0.5
tc Particular-8332	<n/a>
tc Particular-8716	1
tc Particular-8225	100
tc Particular-8267	0
tc Particular-9079	0
tc Particular-9017	1
tc Particular-8762	<n/a>
tc Particular-9018	0
tc Particular-8280	1
tc Particular-8262	1,1,1,1
tc Particular-8937	0
tc Particular-8263	0
tc Particular-8763	<n/a>
tc Particular-8261	1
tc Particular-8723	1
tc Particular-8886	0
tc Particular-8764	<n/a>
tc Particular-8406	<n/a>
tc Particular-8407	300
tc Particular-8408	25
tc Particular-8409	100
tc Particular-8410	1
tc Particular-8411	<n/a>
tc Particular-8508	<n/a>
tc Particular-8506	7
tc Particular-8507	60
tc Particular-8505	0
tc Particular-8509	<n/a>
tc Particular-8254	<n/a>
tc Particular-8323	<n/a>
tc Particular-8209	0
tc Particular-8941	0
tc Particular-8942	0
tc Particular-8943	0
tc Particular-8921	1
tc Particular-8902	<n/a>
tc Particular-8903	0
tc Particular-8904	0
tc Particular-8905	0
tc Particular-8906	<n/a>
tc Particular-8907	10
tc Particular-8908	3
tc Particular-8909	0.5
tc Particular-8910	1.5
tc Particular-8911	50
tc Particular-8912	0
tc Particular-8913	0
tc Particular-8914	0
tc Particular-8915	0
tc Particular-8916	<n/a>
tc Particular-8917	<n/a>
tc Particular-8324	<n/a>
tc Particular-8251	<n/a>
tc Particular-8311	1
tc Particular-8325	<n/a>
tc Particular-8882	0
tc Particular-8360	0
tc Particular-9067	0
tc Particular-9068	<n/a>
tc Particular-9069	0
tc Particular-9070	60
tc Particular-9071	0
tc Particular-9072	0
tc Particular-9073	1
tc Particular-9074	50
tc Particular-9075	30
tc Particular-9076	80
tc Particular-9077	<n/a>
tc Particular-8925	<n/a>
tc Particular-8315	0
tc Particular-8316	1
tc Particular-8317	1
tc Particular-8313	50
tc Particular-8337	30
tc Particular-8314	80
tc Particular-8926	<n/a>
tc Particular-8927	<n/a>
tc Particular-8320	0
tc Particular-8321	1
tc Particular-8322	1
tc Particular-8318	50
tc Particular-8931	30
tc Particular-8319	80
tc Particular-8928	<n/a>
tc Particular-8929	<n/a>
tc Particular-8920	0
tc Particular-8935	1
tc Particular-8936	1
tc Particular-8933	50
tc Particular-8932	30
tc Particular-8934	80
tc Particular-8930	<n/a>
tc Particular-8326	<n/a>
tc Particular-8946	<n/a>
tc Particular-8954	0
tc Particular-8859	20
tc Particular-8960	20
tc Particular-8955	<n/a>
tc Particular-8947	10
tc Particular-8948	3
tc Particular-8949	0.5
tc Particular-8950	1.5
tc Particular-8951	50
tc Particular-8952	0
tc Particular-8956	<n/a>
tc Particular-8953	<n/a>
tc Particular-8853	<n/a>
tc Particular-8897	0
tc Particular-8857	10
tc Particular-8858	10
tc Particular-8856	10
tc Particular-8854	1
tc Particular-9008	1
tc Particular-9009	1
tc Particular-8862	10
tc Particular-8861	10
tc Particular-8871	640,360,0
tc Particular-8860	0
tc Particular-8870	1000
tc Particular-8866	500
tc Particular-8945	50
tc Particular-8867	270
tc Particular-8869	<n/a>
tc Particular-8806	<n/a>
tc Particular-8830	0
tc Particular-8807	1
tc Particular-8828	2
tc Particular-8827	0,0,0
tc Particular-8810	500
tc Particular-8817	5
tc Particular-8846	1
tc Particular-8822	0
tc Particular-8823	0
tc Particular-8824	0
tc Particular-8845	10
tc Particular-8829	0
tc Particular-8808	100
tc Particular-8809	50
tc Particular-8811	0
tc Particular-8812	0
tc Particular-8826	1
tc Particular-8831	<n/a>
tc Particular-8252	<n/a>
tc Particular-8878	<n/a>
tc Particular-8938	<n/a>
tc Particular-8214	0
tc Particular-8215	0
tc Particular-8216	0
tc Particular-8939	<n/a>
tc Particular-8880	<n/a>
tc Particular-8211	0
tc Particular-8212	1
tc Particular-8213	1
tc Particular-8881	<n/a>
tc Particular-8359	1
tc Particular-8981	<n/a>
tc Particular-8982	0
tc Particular-8983	1
tc Particular-8984	<n/a>
tc Particular-8985	0
tc Particular-8986	0
tc Particular-9002	0
tc Particular-9003	0
tc Particular-8987	<n/a>
tc Particular-8232	<n/a>
tc Particular-8233	0
tc Particular-8872	0
tc Particular-9004	1
tc Particular-8234	0
tc Particular-8235	0
tc Particular-8236	0
tc Particular-9005	1
tc Particular-9006	<n/a>
tc Particular-9007	0
tc Particular-8237	0.5
tc Particular-8500	2
tc Particular-8883	<n/a>
tc Particular-8238	10
tc Particular-8239	3
tc Particular-8240	0.5
tc Particular-8241	1.5
tc Particular-8244	50
tc Particular-8501	0
tc Particular-8245	0
tc Particular-8246	0
tc Particular-8247	0
tc Particular-8988	0
tc Particular-8989	0
tc Particular-8990	0
tc Particular-8993	0
tc Particular-8994	5
tc Particular-8884	<n/a>
tc Particular-8940	80
tc Particular-8269	80
tc Particular-8248	<n/a>
tc Particular-8283	<n/a>
tc Particular-8284	0
tc Particular-8287	100
tc Particular-8793	640,360,0
tc Particular-8995	100
tc Particular-8996	100
tc Particular-8997	100
tc Particular-8998	0
tc Particular-8999	0
tc Particular-9000	0
tc Particular-8288	50
tc Particular-9001	0
tc Particular-8290	<n/a>
tc Particular-8879	<n/a>
tc Particular-8976	<n/a>
tc Particular-9010	0
tc Particular-9011	0
tc Particular-9012	0
tc Particular-8978	1
tc Particular-8979	640,360,0
tc Particular-8980	<n/a>
tc Particular-9025	<n/a>
tc Particular-9026	<n/a>
tc Particular-9020	0
tc Particular-9021	1
tc Particular-9022	1
tc Particular-9023	5
tc Particular-9024	0
tc Particular-9028	<n/a>
tc Particular-9029	<n/a>
tc Particular-9030	1
tc Particular-9031	1
tc Particular-9032	5
tc Particular-9033	0
tc Particular-9034	0
tc Particular-9035	0
tc Particular-9036	50
tc Particular-9037	0
tc Particular-9038	<n/a>
tc Particular-9039	<n/a>
tc Particular-9040	0
tc Particular-9041	1
tc Particular-9042	5
tc Particular-9043	0
tc Particular-9044	<n/a>
tc Particular-9045	<n/a>
tc Particular-9046	0
tc Particular-9047	1
tc Particular-9048	5
tc Particular-9049	0
tc Particular-9050	<n/a>
tc Particular-9051	<n/a>
tc Particular-9052	0
tc Particular-9053	1
tc Particular-9054	5
tc Particular-9055	0
tc Particular-9056	<n/a>
tc Particular-9057	<n/a>
